1; 26,16580310880829; 0; vorticity 6080
1,0533333333333332; 26,01036269430052; 1; vorticity 6080
1,1466666666666667; 25,80310880829016; 2; vorticity 6080
1,2; 25,544041450777204; 3; vorticity 6080
1,26; 25,85492227979275; 4; vorticity 6080
1,32; 25,80310880829016; 5; vorticity 6080
1,3933333333333333; 25,647668393782386; 6; vorticity 6080
1,4400000000000002; 25,595854922279795; 7; vorticity 6080
1,5400000000000003; 25,492227979274613; 8; vorticity 6080
1,5866666666666667; 25,336787564766844; 9; vorticity 6080
1,64; 25,440414507772022; 10; vorticity 6080
1,72; 25,284974093264253; 11; vorticity 6080
1,8066666666666664; 25,07772020725389; 12; vorticity 6080
1,8800000000000001; 24,922279792746117; 13; vorticity 6080
1,9600000000000002; 24,715025906735754; 14; vorticity 6080
2,04; 24,4559585492228; 15; vorticity 6080
2,093333333333333; 24,300518134715027; 16; vorticity 6080
2,1399999999999997; 24,093264248704664; 17; vorticity 6080
2,213333333333333; 23,886010362694304; 18; vorticity 6080
2,3; 23,886010362694304; 19; vorticity 6080
2,38; 23,989637305699482; 20; vorticity 6080
2,4400000000000004; 24,041450777202073; 21; vorticity 6080
2,5266666666666664; 24,041450777202073; 22; vorticity 6080
2,586666666666667; 23,782383419689122; 23; vorticity 6080
2,6466666666666665; 23,523316062176168; 24; vorticity 6080
2,7; 23,212435233160623; 25; vorticity 6080
2,7666666666666666; 23,108808290155444; 26; vorticity 6080
2,84; 22,953367875647672; 27; vorticity 6080
2,9066666666666663; 22,953367875647672; 28; vorticity 6080
2,9733333333333336; 22,90155440414508; 29; vorticity 6080
3,0199999999999996; 22,90155440414508; 30; vorticity 6080
3,0666666666666664; 22,7979274611399; 31; vorticity 6080
3,133333333333333; 22,74611398963731; 32; vorticity 6080
3,1799999999999997; 22,694300518134717; 33; vorticity 6080
3,2333333333333334; 22,538860103626945; 34; vorticity 6080
3,3199999999999994; 22,538860103626945; 35; vorticity 6080
3,373333333333333; 22,33160621761658; 36; vorticity 6080
3,4333333333333327; 22,124352331606218; 37; vorticity 6080
3,506666666666666; 22,072538860103627; 38; vorticity 6080
3,5733333333333333; 22,072538860103627; 39; vorticity 6080
3,639999999999999; 22,072538860103627; 40; vorticity 6080
3,713333333333333; 22,072538860103627; 41; vorticity 6080
3,7799999999999994; 21,761658031088086; 42; vorticity 6080
3,84; 21,50259067357513; 43; vorticity 6080
3,8999999999999995; 21,45077720207254; 44; vorticity 6080
3,9799999999999986; 21,45077720207254; 45; vorticity 6080
4,046666666666666; 21,39896373056995; 46; vorticity 6080
4,119999999999999; 21,34715025906736; 47; vorticity 6080
4,18; 21,088082901554404; 48; vorticity 6080
4,2333333333333325; 21,036269430051814; 49; vorticity 6080
4,32; 21,036269430051814; 50; vorticity 6080
4,386666666666666; 21,036269430051814; 51; vorticity 6080
4,446666666666665; 21,036269430051814; 52; vorticity 6080
4,506666666666667; 20,880829015544045; 53; vorticity 6080
4,573333333333332; 20,725388601036272; 54; vorticity 6080
4,626666666666666; 20,466321243523318; 55; vorticity 6080
4,673333333333333; 20,310880829015545; 56; vorticity 6080
4,746666666666666; 20,259067357512954; 57; vorticity 6080
4,813333333333333; 20,310880829015545; 58; vorticity 6080
4,879999999999999; 20,259067357512954; 59; vorticity 6080
4,946666666666666; 20,155440414507773; 60; vorticity 6080
5,006666666666666; 20,05181347150259; 61; vorticity 6080
5,073333333333332; 19,94818652849741; 62; vorticity 6080
5,126666666666665; 19,740932642487046; 63; vorticity 6080
5,1866666666666665; 19,844559585492227; 64; vorticity 6080
5,26; 19,94818652849741; 65; vorticity 6080
5,313333333333333; 19,844559585492227; 66; vorticity 6080
5,379999999999999; 19,637305699481868; 67; vorticity 6080
5,426666666666666; 19,533678756476686; 68; vorticity 6080
5,493333333333333; 19,430051813471504; 69; vorticity 6080
5,546666666666666; 19,27461139896373; 70; vorticity 6080
5,613333333333332; 19,326424870466322; 71; vorticity 6080
5,713333333333333; 19,326424870466322; 72; vorticity 6080
5,673333333333332; 19,27461139896373; 73; vorticity 6080
5,766666666666666; 19,17098445595855; 74; vorticity 6080
5,853333333333333; 19,067357512953368; 75; vorticity 6080
5,919999999999999; 18,963730569948186; 76; vorticity 6080
5,979999999999999; 18,860103626943005; 77; vorticity 6080
6,033333333333332; 18,860103626943005; 78; vorticity 6080
